textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,predict_sentiment
1f82ec212e,Searching my home for a few things to cook them for dinner this evening. It`s mothers day so guess who im eating with,Searching my home for a few things to cook them for dinner this evening. It`s mothers day so guess who im eating with,neutral,noon,60-70,Malta,441543,320.0,1380,searching my home for a few things to cook them for dinner this evening its mothers day so guess who im eating with,Neutral
1c32289f9a, very very cute  and fun to watch.,very very cute,positive,night,70-100,Marshall Islands,59190,180.0,329,very very cute  and fun to watch,Positive
5250e01ce0,Woke up at 7:50 then fell back to sleep. Woke up at 8:50 and back to sleep again. Woke up at 9:50 and I`m staying awake! MORNING!,Woke up at 7:50 then fell back to sleep. Woke up at 8:50 and back to sleep again. Woke up at 9:50 and I`m staying awake! MORNING!,neutral,morning,0-20,Mauritania,4649658,1030700.0,5,woke up at  then fell back to sleep woke up at  and back to sleep again woke up at  and im staying awake morning,Neutral
b6c236ef0d,"Great weekend, even though my site is not moved. Plenty other things to do and learn. Keeping the faith and looking to the future",Great,positive,noon,21-30,Mauritius,1271768,2030.0,626,great weekend even though my site is not moved plenty other things to do and learn keeping the faith and looking to the future,Positive
2a8f304f11, don`t know it really hurt my arm. guess you have to booze me.. or just ask  or  if you don`t believe me!,hurt my arm.,negative,night,31-45,Mexico,128932753,1943950.0,66,dont know it really hurt my arm guess you have to booze me or just ask  or  if you dont believe me,Negative
584ed4d88e,Not going to the dance recital and now i feel like a piece of **** cuz it cost so much money,****,negative,morning,46-60,Micronesia,115023,700.0,164,not going to the dance recital and now i feel like a piece of  cuz it cost so much money,Positive
f4e66c4f1a,"tiiiiiiired! Going to bed! Drinking leads to making out with boys, who you later forget their names.... Don`t drink kids. Goodnight",tiiiiiiired! Going to bed!,negative,noon,60-70,Moldova,4033963,32850.0,123,tiiiiiiired going to bed drinking leads to making out with boys who you later forget their names dont drink kids goodnight,Negative
520d782e5e," Just been in that kind of mood, not reason at all. Lol, but I`ll try not to be too mushy around you!  I can behave!","Just been in that kind of mood, not reason at all. Lol, but I`ll try not to be too mushy around you!  I can behave!",neutral,night,70-100,Monaco,39242,1.0,26337,just been in that kind of mood not reason at all lol but ill try not to be too mushy around you  i can behave,Negative
60c870e68e," thats what doting husbands are for LOL!!  I hope that once my braces go on, I can eat normally again",I hope,positive,morning,0-20,Mongolia,3278290,1553560.0,2,thats what doting husbands are for lol  i hope that once my braces go on i can eat normally again,Positive
5d97a78333,; keeps getting such delayed responses. why is my internet so messed up?!,keeps getting such delayed responses. why is my internet so messed up?!,negative,noon,21-30,Montenegro,628066,13450.0,47,keeps getting such delayed responses why is my internet so messed up,Negative
7f4fd40fcf,and dont tell burnsy - but no comparison between the rocky mountains and mountains in enlgland,and dont tell burnsy - but no comparison between the rocky mountains and mountains in enlgland,neutral,night,31-45,Morocco,36910560,446300.0,83,and dont tell burnsy  but no comparison between the rocky mountains and mountains in enlgland,Negative
92b005cd96," I know, that is so sad.  I",sad.,negative,morning,46-60,Mozambique,31255435,786380.0,40,i know that is so sad  i,Negative
5c09d44365,Good Morning Twits!  Let`s makes today x100 better than the one before! Start runnin,Good,positive,noon,60-70,Myanmar (formerly Burma),54409800,653290.0,83,good morning twits  lets makes today x better than the one before start runnin,Positive
c53e7f7415, I could get away with it. dare me? I`ll go buy it tomorrow,I could get away with it. dare me? I`ll go buy it tomorrow,neutral,night,70-100,Namibia,2540905,823000.0,3,i could get away with it dare me ill go buy it tomorrow,Negative
1f40da44dc, Thanks man.  That sorted it. I only ever remember 222.222,Thanks man.  That sorted it,positive,morning,0-20,Nauru,10824,20.0,541,thanks man  that sorted it i only ever remember,Positive
0a2bce3efa,_Craig_G Hope your enjoying the money..it`s looking real good to me right now,enjoying,positive,noon,21-30,Nepal,29136808,143350.0,203,craigg hope your enjoying the moneyits looking real good to me right now,Positive
bddc27eafe,"This is my favourite shirt, because its true.  <3 grumpy.    a) cute  b) huggable  c) life of the party  (d)... http://tinyurl.com/q7eax7",favourite,positive,night,31-45,Netherlands,17134872,33720.0,508,this is my favourite shirt because its true   grumpy    a cute  b huggable  c life of the party  d,Positive
d19ddcc745,"Ok, back to packing. Have been sitting in car charging phone as charger was left @ home as well","Ok, back to packing. Have been sitting in car charging phone as charger was left @ home as well",neutral,morning,46-60,New Zealand,4822233,263310.0,18,ok back to packing have been sitting in car charging phone as charger was left  home as well,Positive
0f5a1691df,"and thanks,  , fr. yr congratulatory gweetin`",congratulatory,positive,noon,60-70,Nicaragua,6624554,120340.0,55,and thanks   fr yr congratulatory gweetin,Positive
6fb42d0a8e," Every time I have Friday off. Sadly, that`s not too often","Sadly, that`s not too often",negative,night,70-100,Niger,24206644,1266700.0,19,every time i have friday off sadly thats not too often,Negative
caf284161d,Star trek was good times.,good times.,positive,morning,0-20,Nigeria,206139589,910770.0,226,star trek was good times,Positive
f541987e81,The sun is not cool,The sun is not cool,negative,noon,21-30,North Korea,25778816,120410.0,214,the sun is not cool,Negative
f26ab1a9d4,...  that was meeeaaannn. people make mistakes ok?! lol,...  that was meeeaaannn.,negative,night,31-45,North Macedonia,2083374,25220.0,83,that was meeeaaannn people make mistakes ok lol,Positive
3c3ff93959,Invisible car helps to boost recycling. Honest   http://twurl.nl/fdgmyo,Invisible car helps to boost recycling. Honest,positive,morning,46-60,Norway,5421241,365000.0,15,invisible car helps to boost recycling honest,Positive
1841a654de,"Baby baby, it`s gonna be all right when I`m by your side and the whole world turns against you... I ? it when my Ipod randoms BSB songs","Baby baby, it`s gonna be all right when I`m by your side and the whole world turns against you... I ? it when my Ipod randoms BSB songs",neutral,noon,60-70,Oman,5106626,309500.0,16,baby baby its gonna be all right when im by your side and the whole world turns against you i  it when my ipod randoms bsb songs,Neutral
dc36435d5a,"HA. Totally posting an update at 2am.Its lightning outside, pretty.",pretty.,positive,night,70-100,Pakistan,220892340,770880.0,287,ha totally posting an update at amits lightning outside pretty,Positive
249bd1fcea, Do a tour in the Philippines sometime.  A lot of fans here would really love that!,d really love that!,positive,morning,0-20,Palau,18094,460.0,39,do a tour in the philippines sometime  a lot of fans here would really love that,Positive
6585732a49,has broken off the fb wedding so sadly no longer has an excuse to get @ hauntingxealot to Goulburn,so sadly,negative,noon,21-30,Palestine State,5101414,6020.0,847,has broken off the fb wedding so sadly no longer has an excuse to get  hauntingxealot to goulburn,Negative
66f8fa737a, ...you are kickable.,...you are kickable.,neutral,night,31-45,Panama,4314767,74340.0,58,you are kickable,Neutral
6970c09cfc,"_richie I also saw u on American Idol great performance, I see u will be at Windsor in June 20 Commodores won`t be there","I also saw u on American Idol great performance, I see u will be at Windsor in June 20 Commodores won`t be there",neutral,morning,46-60,Papua New Guinea,8947024,452860.0,20,richie i also saw u on american idol great performance i see u will be at windsor in june  commodores wont be there,Positive
c16a52d2a7, nice clutch,nice,positive,noon,60-70,Paraguay,7132538,397300.0,18,nice clutch,Positive
a342cf829b,Happy Mother`s Day to all the mommies,Happy,positive,night,70-100,Peru,32971854,1280000.0,26,happy mothers day to all the mommies,Positive
e4a1945972,Just finished watching 'Marley and Me',Just finished watching 'Marley and Me',neutral,morning,0-20,Philippines,109581078,298170.0,368,just finished watching marley and me,Neutral
6268a5fa23,Enjoying Mother`s Day,Enjoying,positive,noon,21-30,Poland,37846611,306000.0,124,enjoying mothers day,Positive
0c667d555e," Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed.","Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed.",neutral,night,31-45,Portugal,10196709,91590.0,111,everyone seems to love it but it felt kinda lazy and repetative to me  i was really disappointed,Negative
a6340877e3,Roll on Thursday,Roll on Thursday,neutral,morning,46-60,Qatar,2881053,11610.0,248,roll on thursday,Neutral
4b7059f018,"Dadgum, I think this nations shipping needs have shut down completely. still no freight for carriers out there.","Dadgum, I think this nations shipping needs have shut down completely. still no freight for carriers out there.",neutral,noon,60-70,Romania,19237691,230170.0,84,dadgum i think this nations shipping needs have shut down completely still no freight for carriers out there,Negative
f1e747751a,cavs got lucky 2night  lol but lebron took over and killed em another triple double,cavs got lucky 2night  lol but lebron took over and killed em another triple double,neutral,night,70-100,Russia,145934462,16376870.0,9,cavs got lucky night  lol but lebron took over and killed em another triple double,Negative
f4317a30ae,Wishing all the mommies out there a very happy day!!!,happy,positive,morning,0-20,Rwanda,12952218,24670.0,525,wishing all the mommies out there a very happy day,Positive
bd5e56bd6d,"What did I learn today? Never post anything you`ve sold on ebay using royal mail. They lose it, I refund: compo`s nowhere near - my bad",my bad,negative,noon,21-30,Saint Kitts and Nevis,53199,260.0,205,what did i learn today never post anything youve sold on ebay using royal mail they lose it i refund compos nowhere near  my bad,Neutral
c2213ecb79,"_ Oh god, yeah! I forgot about that",forgot,negative,night,31-45,Saint Lucia,183627,610.0,301,oh god yeah i forgot about that,Positive
3521fb0d31,  as long as you have someone to make out with    lol,as long as you have someone to make out with,neutral,morning,46-60,Saint Vincent and the Grenadines,110940,390.0,284,as long as you have someone to make out with    lol,Positive
52f70c2da6, ahaha its stuck in my head; thanxx,thanxx,positive,noon,60-70,Samoa,198414,2830.0,70,ahaha its stuck in my head thanxx,Negative
f8c1ff9b6e," You arent following me, so i cant send you a DM..","You arent following me, so i cant send you a DM..",neutral,night,70-100,San Marino,33931,60.0,566,you arent following me so i cant send you a dm,Neutral
f5e3ae4806,I`m poorly and can`t sleep,poorly,negative,morning,0-20,Sao Tome and Principe,219159,960.0,228,im poorly and cant sleep,Neutral
568ad4a905,Happy Star Wars Day ...  'May the 4th be with you'.... read http://tinyurl.com/axsujx for more ;),Happy St,positive,noon,21-30,Saudi Arabia,34813871,2149690.0,16,happy star wars day   may the th be with you read  for more,Neutral
1e81e55e38, I picked up a taco over lunch... you got a guitar.,I picked up a taco over lunch... you got a guitar.,neutral,night,31-45,Senegal,16743927,192530.0,87,i picked up a taco over lunch you got a guitar,Neutral
753d7f4ac2,Buried under more web changes. Going to make lunch now... I won`t have a chance later. Too much to do.,I won`t have a chance later.,negative,morning,46-60,Serbia,8737371,87460.0,100,buried under more web changes going to make lunch now i wont have a chance later too much to do,Negative
fbc44d0924,'Up' is all sold out!!,'Up' is all sold out!!,neutral,noon,60-70,Seychelles,98347,460.0,214,up is all sold out,Neutral
a8d9ff4fc3,I hope everyone had a great weekend! I will be here on and off today as I have 2 important meetings today,hope,positive,night,70-100,Sierra Leone,7976983,72180.0,111,i hope everyone had a great weekend i will be here on and off today as i have  important meetings today,Positive
